run_dir,manifest.run_id,manifest.pipeline,anomaly.detection_delay.detected,anomaly.detection_delay.mean,anomaly.detection_delay.median,anomaly.detection_delay.missed,anomaly.false_alarm_rate_per_1000,anomaly.test.f1,anomaly.test.precision,anomaly.test.recall,anomaly.threshold,anomaly.threshold_free.average_precision,anomaly.threshold_free.roc_auc,anomaly.threshold_free.vus_pr,anomaly.threshold_free.vus_roc,anomaly.validation.f1,anomaly.validation.precision,anomaly.validation.recall,forecast.channelwise_crps,forecast.diagnostics.active_components_1pct,forecast.diagnostics.component_mean_weights,forecast.diagnostics.effective_components,forecast.diagnostics.entropy_max,forecast.diagnostics.entropy_mean,forecast.diagnostics.entropy_min,forecast.diagnostics.mean_pairwise_distance,forecast.diagnostics.normalized_entropy_mean,forecast.diagnostics.std.max,forecast.diagnostics.std.mean,forecast.diagnostics.std.median,forecast.diagnostics.std.min,forecast.diagnostics.std.p05,forecast.diagnostics.std.p95,forecast.energy_score,forecast.interval_coverage_90,forecast.mae,forecast.nll,forecast.rmse,manifest.dataset,manifest.notes,manifest.seed,regime.adjusted_rand_index,regime.confusion,regime.false_switch_rate_per_1000,regime.label_mapping.1
runs\smd_full_gpu\smd-joint-full-gpu,smd-joint-full-gpu,smd-joint,51,11.627450980392156,1.0,259,0.7986039220325949,0.14158531971550214,0.4303446320912883,0.08473111959864242,24534.961194515698,0.10896855415498208,0.7428348524752836,0.1668981207593025,0.7567671758596489,1.0,1.0,1.0,11.203949617224577,3,"[0.16432971957785636, 0.06632311152439584, 0.7693471688977436]",1.970804030200813,1.0984707128971611,0.588115192502773,0.3221033439248999,3.528507692423574,0.5353255179912177,4.1761627197265625,0.8223938488374382,0.59837806224823,0.0016301738796755672,0.00565213558729738,2.630556476116179,387.6456508167413,0.8810768446829026,11.30256628423992,587478987.5275077,2220.053084009268,smd,GPU SMD joint regime-aware MDN-LSTM benchmark over all 28 machines,402,0.0,[[176416]],0.0,0
