run_dir,manifest.run_id,manifest.pipeline,anomaly.detection_delay.detected,anomaly.detection_delay.mean,anomaly.detection_delay.median,anomaly.detection_delay.missed,anomaly.false_alarm_rate_per_1000,anomaly.test.f1,anomaly.test.precision,anomaly.test.recall,anomaly.threshold,anomaly.threshold_free.average_precision,anomaly.threshold_free.roc_auc,anomaly.threshold_free.vus_pr,anomaly.threshold_free.vus_roc,anomaly.threshold_strategy,anomaly.validation.f1,anomaly.validation.precision,anomaly.validation.recall,forecast.channelwise_crps,forecast.diagnostics.active_components_1pct,forecast.diagnostics.component_mean_weights,forecast.diagnostics.effective_components,forecast.diagnostics.entropy_max,forecast.diagnostics.entropy_mean,forecast.diagnostics.entropy_min,forecast.diagnostics.mean_pairwise_distance,forecast.diagnostics.normalized_entropy_mean,forecast.diagnostics.std.max,forecast.diagnostics.std.mean,forecast.diagnostics.std.median,forecast.diagnostics.std.min,forecast.diagnostics.std.p05,forecast.diagnostics.std.p95,forecast.energy_score,forecast.interval_coverage_90,forecast.mae,forecast.nll,forecast.rmse,manifest.dataset,manifest.notes,manifest.seed,regime.adjusted_rand_index,regime.confusion,regime.false_switch_rate_per_1000,regime.label_mapping.0
runs\smd_mdn_tune_gpu\smd-mdn-tune-base-gpu,smd-mdn-tune-base-gpu,smd-mdn,16,2.6875,0.0,12,8.108259240619583,0.25005438687533693,0.2718937698256144,0.23146256820673103,85.82733702043438,0.19331488017325618,0.8100448258431672,0.21217459449841553,0.7230740918496303,validation_quantile_99,0.0,0.0,0.0,8.680219378842885,3,"[0.5419028423951938, 0.30240501133334335, 0.15569214627146538]",2.6731230967396304,1.0985911539714972,0.8630529896035767,0.6497311557601295,2.220823488196423,0.7855846857947395,2.1873183250427246,0.5637647397591071,0.48922470211982727,0.004236218053847551,0.009550910396501423,1.390167129039764,223.05372181638404,0.8753373908441386,8.789669919503623,157814990.9718922,2189.3036706042,smd,Selected-machine calibrated MDN-LSTM baseline for tuning,902,1.0,[[18895]],0.0,0
runs\smd_mdn_tune_gpu\smd-mdn-tune-components2-gpu,smd-mdn-tune-components2-gpu,smd-mdn,15,2.6,0.0,13,9.170720796286977,0.2488887485390431,0.28544187681203104,0.22063470047190323,96.52900685841375,0.19635287416684163,0.8174207778756912,0.20319222294975553,0.7247819195786922,validation_quantile_99,0.0,0.0,0.0,8.67750782781766,2,"[0.7625327875543562, 0.23746721244564029]",1.730037021815851,0.6931471767812393,0.3310041719856652,0.10428794077992734,2.0552211270319654,0.47753807743727666,2.0377089977264404,0.6395177746381959,0.6168064773082733,0.004618401639163494,0.0115220635663718,1.353130030632019,223.04670412222347,0.8693862202476289,8.785166546571373,67400217.55755463,2189.304223061214,smd,Selected-machine calibrated MDN-LSTM run with two mixture components,902,1.0,[[18895]],0.0,0
runs\smd_mdn_tune_gpu\smd-mdn-tune-components5-gpu,smd-mdn-tune-components5-gpu,smd-mdn,17,3.588235294117647,0.0,11,9.058882737795672,0.2504844056504145,0.25403827064987167,0.24702860231268112,76.50454332735251,0.24698982729865399,0.8276755376791479,0.2351877117894954,0.7452799031161164,validation_quantile_99,0.0,0.0,0.0,8.697045711871041,5,"[0.1267312465930169, 0.2619161525400078, 0.0768721995511151, 0.22888951215555392, 0.3055908891603073]",4.52532782348737,1.6082967103167585,1.3625982386891138,1.1635877708504259,2.4045837846233056,0.8466298874669428,2.0812056064605713,0.4922116260654863,0.3651867210865021,0.003442612010985613,0.008426038175821304,1.336323821544647,223.22877033270996,0.8819041517527612,8.815235844744581,192115895.41029713,2189.304069342328,smd,Selected-machine calibrated MDN-LSTM run with five mixture components,902,1.0,[[18895]],0.0,0
runs\smd_mdn_tune_gpu\smd-mdn-tune-epochs5-gpu,smd-mdn-tune-epochs5-gpu,smd-mdn,16,2.625,0.0,12,8.387854386847843,0.2522190534554852,0.2689301245600903,0.23746330183351508,83.2408576228438,0.1899760904141825,0.8065599154716461,0.2172279238730946,0.7228874220471916,validation_quantile_99,0.0,0.0,0.0,8.671815348915578,3,"[0.5393664054610047, 0.3027278959909324, 0.15790569854806338]",2.6809596522696153,1.0986019510045186,0.8729108701977378,0.6821558337821753,2.25924519981402,0.7945577154029485,2.2676055431365967,0.5685940459572421,0.47388552129268646,0.0034857774153351784,0.00640571853145957,1.470363974571228,223.022094363044,0.8775337390844139,8.780326869467695,188883314.3132925,2189.303773721353,smd,Selected-machine calibrated MDN-LSTM run with five training epochs,902,1.0,[[18895]],0.0,0
runs\smd_mdn_tune_gpu\smd-mdn-tune-hidden128-gpu,smd-mdn-tune-hidden128-gpu,smd-mdn,15,2.533333333333333,0.0,13,8.611530503830453,0.2386982841388556,0.24530145824677577,0.23244128793081714,61.667464684730724,0.21308940392981107,0.8167641437017381,0.20454107873624508,0.7274601215666402,validation_quantile_99,0.0,0.0,0.0,8.680898498449842,3,"[0.4790277923335405, 0.25703745102274417, 0.2639347566437205]",2.8671887304221544,1.0984622437448788,0.6556133670619728,0.21124350866734265,3.148316073934783,0.596765004200707,2.461418628692627,0.6587906834630808,0.608145534992218,0.005346875172108412,0.012180094374343755,1.6143024682998655,223.11901282158664,0.8759752649684545,8.789976484824159,97060175.49596943,2189.303698786192,smd,Selected-machine calibrated MDN-LSTM run with hidden size 128,902,1.0,[[18895]],0.0,0
runs\smd_mdn_tune_gpu\smd-mdn-tune-hidden32-gpu,smd-mdn-tune-hidden32-gpu,smd-mdn,15,2.6666666666666665,0.0,13,7.604987977408713,0.2755511494914184,0.3281743724444393,0.23747215490240794,91.55367757533071,0.24996439176146348,0.8332503388847888,0.22879729522792136,0.7496473213092285,validation_quantile_99,0.0,0.0,0.0,8.689796185286278,3,"[0.7470743602924681, 0.12012340042349547, 0.13280223928403675]",2.09703259653887,1.098282728095186,0.6129894675326627,0.2385449023952817,3.086432396715318,0.5579670588573277,1.9516947269439697,0.6418473507863859,0.6373479962348938,0.004497146233916283,0.0286594707518816,1.3386354923248285,223.15963404769906,0.8765435021796354,8.791422195174015,135647889.7712334,2189.3039049655517,smd,Selected-machine calibrated MDN-LSTM run with hidden size 32,902,1.0,[[18895]],0.0,0
