run_dir,manifest.run_id,manifest.pipeline,anomaly.detection_delay.detected,anomaly.detection_delay.mean,anomaly.detection_delay.median,anomaly.detection_delay.missed,anomaly.false_alarm_rate_per_1000,anomaly.test.f1,anomaly.test.precision,anomaly.test.recall,anomaly.threshold,anomaly.threshold_free.average_precision,anomaly.threshold_free.roc_auc,anomaly.threshold_free.vus_pr,anomaly.threshold_free.vus_roc,anomaly.validation.f1,anomaly.validation.precision,anomaly.validation.recall,forecast.channelwise_crps,forecast.diagnostics.active_components_1pct,forecast.diagnostics.component_mean_weights,forecast.diagnostics.effective_components,forecast.diagnostics.entropy_max,forecast.diagnostics.entropy_mean,forecast.diagnostics.entropy_min,forecast.diagnostics.mean_pairwise_distance,forecast.diagnostics.normalized_entropy_mean,forecast.diagnostics.std.max,forecast.diagnostics.std.mean,forecast.diagnostics.std.median,forecast.diagnostics.std.min,forecast.diagnostics.std.p05,forecast.diagnostics.std.p95,forecast.energy_score,forecast.interval_coverage_90,forecast.mae,forecast.nll,forecast.rmse,manifest.dataset,manifest.notes,manifest.seed,regime.adjusted_rand_index,regime.confusion,regime.false_switch_rate_per_1000,regime.label_mapping.0
runs\smd_headline_gpu\smd-joint-headline-gpu,smd-joint-headline-gpu,smd-joint,6,44.333333333333336,52.5,22,0.05591902924565229,0.0462923184453504,0.9444444444444444,0.02372766978809699,59499.50424632332,0.35853840886073496,0.8665110548384437,0.25633203707058716,0.8116024880556676,1.0,1.0,1.0,8.685036196579235,3,"[0.6047750827335786, 0.07250825326282336, 0.3227166640035989]",2.3617254598151995,1.09855702206132,0.5920788457095361,0.18910586490403042,2.4265943076880667,0.5389333906207585,2.9131312370300293,0.6463213912484629,0.5664456188678741,0.003637951798737049,0.013696521101519466,1.598284167051315,222.9962574353975,0.8517276918148772,8.781180914055389,193208774.5837333,2189.3038088362455,smd,GPU SMD joint regime-aware MDN-LSTM benchmark over selected machines,302,0.0,[[18895]],0.0,0
