run_dir,manifest.run_id,manifest.pipeline,anomaly.detection_delay.detected,anomaly.detection_delay.mean,anomaly.detection_delay.median,anomaly.detection_delay.missed,anomaly.false_alarm_rate_per_1000,anomaly.test.f1,anomaly.test.precision,anomaly.test.recall,anomaly.threshold,anomaly.threshold_free.average_precision,anomaly.threshold_free.roc_auc,anomaly.threshold_free.vus_pr,anomaly.threshold_free.vus_roc,anomaly.threshold_strategy,anomaly.validation.f1,anomaly.validation.precision,anomaly.validation.recall,forecast.channelwise_crps,forecast.diagnostics.active_components_1pct,forecast.diagnostics.component_mean_weights,forecast.diagnostics.effective_components,forecast.diagnostics.entropy_max,forecast.diagnostics.entropy_mean,forecast.diagnostics.entropy_min,forecast.diagnostics.mean_pairwise_distance,forecast.diagnostics.normalized_entropy_mean,forecast.diagnostics.std.max,forecast.diagnostics.std.mean,forecast.diagnostics.std.median,forecast.diagnostics.std.min,forecast.diagnostics.std.p05,forecast.diagnostics.std.p95,forecast.energy_score,forecast.interval_coverage_90,forecast.mae,forecast.nll,forecast.rmse,manifest.dataset,manifest.notes,manifest.seed,regime.adjusted_rand_index,regime.confusion,regime.false_switch_rate_per_1000,regime.label_mapping.0
runs\smd_joint_regime_score_gpu\smd-joint-regime-score-channel-max-gpu,smd-joint-regime-score-channel-max-gpu,smd-joint,15,2.8,0.0,13,8.611530503830453,0.21159109955555458,0.23170673130802366,0.19468915093974756,89.78520724061501,0.2427549338600071,0.8231964344877628,0.19583139692933443,0.7313128261426444,validation_quantile_99,0.0,0.0,0.0,8.686906369077686,3,"[0.2688720295978481, 0.5259570926847805, 0.20517087771736933]",2.7623659251347057,1.0985849657369402,0.7913052411211289,0.4842349492622577,2.3418375002231615,0.7202770707038594,2.0855095386505127,0.604666261936947,0.5797542631626129,0.0045456052757799625,0.0076240175403654575,1.408296471834182,223.09493111976875,0.882282976560215,8.796064797834658,156137061.55864984,2189.3039499944525,smd,Selected-machine calibrated joint reference using channel-max forecast NLL,1002,0.0,[[18895]],0.0,0
runs\smd_joint_regime_score_gpu\smd-joint-regime-score-confidence-gap-gpu,smd-joint-regime-score-confidence-gap-gpu,smd-joint,5,104.4,100.0,23,1.0624615556673935,0.01435985082032863,0.3095238095238095,0.007350431021834456,0.5870633107423783,0.061669391185459305,0.5043223420392411,0.12649881027551949,0.5300796936750652,validation_quantile_99,0.0,0.0,0.0,8.686906369077686,3,"[0.2688720295978481, 0.5259570926847805, 0.20517087771736933]",2.7623659251347057,1.0985849657369402,0.7913052411211289,0.4842349492622577,2.3418375002231615,0.7202770707038594,2.0855095386505127,0.604666261936947,0.5797542631626129,0.0045456052757799625,0.0076240175403654575,1.408296471834182,223.09493111976875,0.882282976560215,8.796064797834658,156137061.55864984,2189.3039499944525,smd,Selected-machine calibrated joint scoring with low regime posterior confidence,1002,0.0,[[18895]],0.0,0
runs\smd_joint_regime_score_gpu\smd-joint-regime-score-entropy-gpu,smd-joint-regime-score-entropy-gpu,smd-joint,9,58.888888888888886,14.0,19,3.5228988424760947,0.10467759372493285,0.22286585365853656,0.06840281455255333,0.9690503699469142,0.07007162296638204,0.4944163854690976,0.13704121291022878,0.5064683534833829,validation_quantile_99,0.0,0.0,0.0,8.686906369077686,3,"[0.2688720295978481, 0.5259570926847805, 0.20517087771736933]",2.7623659251347057,1.0985849657369402,0.7913052411211289,0.4842349492622577,2.3418375002231615,0.7202770707038594,2.0855095386505127,0.604666261936947,0.5797542631626129,0.0045456052757799625,0.0076240175403654575,1.408296471834182,223.09493111976875,0.882282976560215,8.796064797834658,156137061.55864984,2189.3039499944525,smd,Selected-machine calibrated joint scoring with regime posterior entropy,1002,0.0,[[18895]],0.0,0
runs\smd_joint_regime_score_gpu\smd-joint-regime-score-switch-gpu,smd-joint-regime-score-switch-gpu,smd-joint,8,52.625,14.0,20,1.509813789632612,0.10317983759417748,0.30892857142857144,0.06193239822749748,0.6461276958819206,0.06938166366229338,0.5071289855293487,0.1382301629964746,0.5170020005408167,validation_quantile_99,0.0,0.0,0.0,8.686906369077686,3,"[0.2688720295978481, 0.5259570926847805, 0.20517087771736933]",2.7623659251347057,1.0985849657369402,0.7913052411211289,0.4842349492622577,2.3418375002231615,0.7202770707038594,2.0855095386505127,0.604666261936947,0.5797542631626129,0.0045456052757799625,0.0076240175403654575,1.408296471834182,223.09493111976875,0.882282976560215,8.796064797834658,156137061.55864984,2189.3039499944525,smd,Selected-machine calibrated joint scoring with consecutive regime posterior shifts,1002,0.0,[[18895]],0.0,0
