run_dir,manifest.run_id,manifest.pipeline,anomaly.detection_delay.detected,anomaly.detection_delay.mean,anomaly.detection_delay.median,anomaly.detection_delay.missed,anomaly.false_alarm_rate_per_1000,anomaly.test.f1,anomaly.test.precision,anomaly.test.recall,anomaly.threshold,anomaly.threshold_free.average_precision,anomaly.threshold_free.roc_auc,anomaly.threshold_free.vus_pr,anomaly.threshold_free.vus_roc,anomaly.validation.f1,anomaly.validation.precision,anomaly.validation.recall,forecast.channelwise_crps,forecast.diagnostics.active_components_1pct,forecast.diagnostics.component_mean_weights,forecast.diagnostics.effective_components,forecast.diagnostics.entropy_max,forecast.diagnostics.entropy_mean,forecast.diagnostics.entropy_min,forecast.diagnostics.mean_pairwise_distance,forecast.diagnostics.normalized_entropy_mean,forecast.diagnostics.std.max,forecast.diagnostics.std.mean,forecast.diagnostics.std.median,forecast.diagnostics.std.min,forecast.diagnostics.std.p05,forecast.diagnostics.std.p95,forecast.energy_score,forecast.interval_coverage_90,forecast.mae,forecast.nll,forecast.rmse,manifest.dataset,manifest.notes,manifest.seed,regime.adjusted_rand_index,regime.confusion,regime.false_switch_rate_per_1000,regime.label_mapping.0
runs\smd_mdn_full_gpu\smd-mdn-full-gpu,smd-mdn-full-gpu,smd-mdn,45,14.977777777777778,2.0,265,0.8991688603626253,0.11505751763608212,0.38494934589388524,0.06763673071040624,49778.013473431696,0.11579037067979643,0.7480482272549474,0.17980405798951118,0.7614669953559381,1.0,1.0,1.0,11.209889172689548,3,"[0.2383375552566429, 0.6967262083326591, 0.0649362364106901]",2.162189500542732,1.0986086582040235,0.6959233494246236,0.44856203351093393,3.2260826533483713,0.6334567313718278,4.69010066986084,0.824631229229616,0.6360137760639191,0.0017279754392802715,0.006073336000554264,2.6699607372283936,387.6879335620598,0.8857334517933688,11.313483803779015,12401150086.773933,2220.0531901234017,smd,GPU SMD non-regime MDN-LSTM benchmark over all 28 machines,502,1.0,[[176416]],0.0,0
