run_dir,manifest.run_id,manifest.pipeline,anomaly.detection_delay.detected,anomaly.detection_delay.mean,anomaly.detection_delay.median,anomaly.detection_delay.missed,anomaly.false_alarm_rate_per_1000,anomaly.test.f1,anomaly.test.precision,anomaly.test.recall,anomaly.threshold,anomaly.threshold_free.average_precision,anomaly.threshold_free.roc_auc,anomaly.threshold_free.vus_pr,anomaly.threshold_free.vus_roc,anomaly.threshold_strategy,anomaly.validation.f1,anomaly.validation.precision,anomaly.validation.recall,forecast.channelwise_crps,forecast.diagnostics.active_components_1pct,forecast.diagnostics.component_mean_weights,forecast.diagnostics.effective_components,forecast.diagnostics.entropy_max,forecast.diagnostics.entropy_mean,forecast.diagnostics.entropy_min,forecast.diagnostics.mean_pairwise_distance,forecast.diagnostics.normalized_entropy_mean,forecast.diagnostics.std.max,forecast.diagnostics.std.mean,forecast.diagnostics.std.median,forecast.diagnostics.std.min,forecast.diagnostics.std.p05,forecast.diagnostics.std.p95,forecast.energy_score,forecast.interval_coverage_90,forecast.mae,forecast.nll,forecast.rmse,manifest.dataset,manifest.notes,manifest.seed,regime.adjusted_rand_index,regime.confusion,regime.false_switch_rate_per_1000,regime.label_mapping.0
runs\smd_mdn_full_tuned_gpu\smd-mdn-full-hidden32-calibrated-gpu,smd-mdn-full-hidden32-calibrated-gpu,smd-mdn,221,2.081447963800905,0.0,89,15.664468041054157,0.20249596106236611,0.1270778403664266,0.49812019071854263,19.021064951029416,0.11058542909851005,0.7223100663663826,0.17944730027352981,0.7107512626988904,validation_quantile_99,0.0,0.0,0.0,11.266131364235035,3,"[0.665729196548083, 0.21547035328756262, 0.11880045016434888]",2.3506241716028358,1.0986122313889095,0.7933425902878682,0.6093626980223388,2.2863160709080996,0.722131545833761,2.9892516136169434,0.7404266996249853,0.6332944631576538,0.0012199610937386751,0.003730225027538836,1.869041609764098,388.30258907832723,0.8762170694626099,11.380903579107514,11192254091.517115,2220.0532590798603,smd,GPU SMD non-regime MDN-LSTM over all 28 machines using the selected-machine hidden32 tuning winner,902,1.0,[[176416]],0.0,0
